"date","group","subject","team","stage","round","condition","type","response1","error1","comment","RT"
"2018_7_18_10_59_55","47","4","3","2","18","forced","NULL","5","NULL","actual_number: 7","10.03"
"2018_7_18_10_59_58","47","1","1","1","20","forced","NULL","5","NULL","actual_number: 7","2.55"
"2018_7_18_11_0_2","47","3","2","1","18","forced","NULL","6","NULL","actual_number: 7","2.52"
"2018_7_18_11_0_12","47","2","2","2","18","forced","NULL","1","NULL","actual_number: 7","5.04"
"2018_7_18_11_0_17","47","6","1","2","20","forced","NULL","5","NULL","actual_number: 7","12.69"
"2018_7_18_11_0_33","47","1","1","1","21","forced","NULL","6","NULL","actual_number: 7","2.9"
"2018_7_18_11_0_42","47","6","1","2","21","forced","NULL","6","NULL","actual_number: 7","2.29"
"2018_7_18_11_0_58","47","5","3","1","19","forced","NULL","4","NULL","actual_number: 7","4.91"
"2018_7_18_11_1_11","47","4","3","2","19","forced","NULL","6","NULL","actual_number: 7","4.9"
"2018_7_18_11_1_17","47","3","2","1","19","forced","NULL","6","NULL","actual_number: 7","3.51"
"2018_7_18_11_1_26","47","5","3","1","20","forced","NULL","5","NULL","actual_number: 7","4.63"
"2018_7_18_11_1_31","47","2","2","2","19","forced","NULL","3","NULL","actual_number: 7","8.69"
"2018_7_18_11_1_36","47","4","3","2","20","forced","NULL","2","NULL","actual_number: 7","4.99"
"2018_7_18_11_1_47","47","3","2","1","20","forced","NULL","5","NULL","actual_number: 7","2.47"
"2018_7_18_11_1_54","47","5","3","1","21","forced","NULL","5","NULL","actual_number: 7","5.82"
"2018_7_18_11_2_2","47","2","2","2","20","forced","NULL","5","NULL","actual_number: 7","6.1"
"2018_7_18_11_2_6","47","4","3","2","21","forced","NULL","5","NULL","actual_number: 7","6.7"
"2018_7_18_11_2_17","47","3","2","1","21","forced","NULL","6","NULL","actual_number: 7","2.51"
"2018_7_18_11_2_34","47","2","2","2","21","forced","NULL","1","NULL","actual_number: 7","7.71"
"2018_7_18_11_3_21","47","5","3","1","22","forced","NULL","6","NULL","actual_number: 7","5.64"
"2018_7_18_11_3_24","47","3","2","1","22","forced","NULL","6","NULL","actual_number: 7","5.4"
"2018_7_18_11_3_28","47","1","1","1","22","forced","NULL","5","NULL","actual_number: 7","17.8"
"2018_7_18_11_3_35","47","2","3","2","22","forced","NULL","6","NULL","actual_number: 7","6.1"
"2018_7_18_11_3_39","47","6","2","2","22","forced","NULL","6","NULL","actual_number: 7","6.48"
"2018_7_18_11_3_39","47","4","1","2","22","forced","NULL","4","NULL","actual_number: 7","4.23"
"2018_7_18_11_3_54","47","3","2","1","23","forced","NULL","6","NULL","actual_number: 7","2.9"
"2018_7_18_11_3_55","47","5","3","1","23","forced","NULL","6","NULL","actual_number: 7","4.14"
"2018_7_18_11_4_1","47","1","1","1","23","forced","NULL","4","NULL","actual_number: 7","8.95"
"2018_7_18_11_4_1","47","6","2","2","23","forced","NULL","6","NULL","actual_number: 7","2.04"
"2018_7_18_11_4_9","47","2","3","2","23","forced","NULL","6","NULL","actual_number: 7","4.88"
"2018_7_18_11_4_12","47","4","1","2","23","forced","NULL","4","NULL","actual_number: 7","5.15"
"2018_7_18_11_4_15","47","3","2","1","24","forced","NULL","6","NULL","actual_number: 7","2.8"
"2018_7_18_11_4_25","47","1","1","1","24","forced","NULL","6","NULL","actual_number: 7","2.4"
"2018_7_18_11_4_25","47","5","3","1","24","forced","NULL","6","NULL","actual_number: 7","4.09"
"2018_7_18_11_4_34","47","6","2","2","24","forced","NULL","6","NULL","actual_number: 7","11.94"
"2018_7_18_11_4_42","47","2","3","2","24","forced","NULL","6","NULL","actual_number: 7","5.69"
"2018_7_18_11_4_44","47","4","1","2","24","forced","NULL","3","NULL","actual_number: 7","11.84"
"2018_7_18_11_5_21","47","1","1","1","25","forced","NULL","5","NULL","actual_number: 7","2.77"
"2018_7_18_11_5_26","47","3","2","1","25","forced","NULL","6","NULL","actual_number: 7","2.91"
"2018_7_18_11_5_27","47","5","3","1","25","forced","NULL","5","NULL","actual_number: 7","6.91"
"2018_7_18_11_5_39","47","4","2","2","25","forced","NULL","2","NULL","actual_number: 7","5.71"
"2018_7_18_11_5_40","47","6","3","2","25","forced","NULL","6","NULL","actual_number: 7","4.71"
"2018_7_18_11_5_45","47","2","1","2","25","forced","NULL","3","NULL","actual_number: 7","4.88"
"2018_7_18_11_5_56","47","5","3","1","26","forced","NULL","6","NULL","actual_number: 7","2.77"
"2018_7_18_11_5_58","47","1","1","1","26","forced","NULL","6","NULL","actual_number: 7","2.07"
"2018_7_18_11_5_59","47","3","2","1","26","forced","NULL","5","NULL","actual_number: 7","2.58"
"2018_7_18_11_6_6","47","6","3","2","26","forced","NULL","6","NULL","actual_number: 7","2.18"
"2018_7_18_11_6_10","47","2","1","2","26","forced","NULL","4","NULL","actual_number: 7","5.27"
"2018_7_18_11_6_14","47","4","2","2","26","forced","NULL","5","NULL","actual_number: 7","6.12"
"2018_7_18_11_6_22","47","5","3","1","27","forced","NULL","6","NULL","actual_number: 7","3.96"
"2018_7_18_11_6_29","47","1","1","1","27","forced","NULL","6","NULL","actual_number: 7","2.68"
"2018_7_18_11_6_30","47","6","3","2","27","forced","NULL","6","NULL","actual_number: 7","1.83"
"2018_7_18_11_6_33","47","3","2","1","27","forced","NULL","6","NULL","actual_number: 7","2.39"
"2018_7_18_11_6_42","47","2","1","2","27","forced","NULL","5","NULL","actual_number: 7","4.72"
"2018_7_18_11_6_47","47","4","2","2","27","forced","NULL","2","NULL","actual_number: 7","3.88"
"2018_7_18_11_7_39","47","5","3","1","28","forced","NULL","6","NULL","actual_number: 7","5.24"
"2018_7_18_11_8_4","47","3","2","1","28","forced","NULL","6","NULL","actual_number: 7","2.63"
"2018_7_18_11_8_12","47","1","1","1","28","forced","NULL","6","NULL","actual_number: 7","5.15"
"2018_7_18_11_8_14","47","2","2","2","28","forced","NULL","6","NULL","actual_number: 7","3.96"
"2018_7_18_11_8_20","47","6","1","2","28","forced","NULL","6","NULL","actual_number: 7","2.56"
"2018_7_18_11_8_21","47","4","3","2","28","forced","NULL","1","NULL","actual_number: 7","11.56"
"2018_7_18_11_8_32","47","3","2","1","29","forced","NULL","6","NULL","actual_number: 7","2.53"
"2018_7_18_11_8_36","47","1","1","1","29","forced","NULL","6","NULL","actual_number: 7","4.83"
"2018_7_18_11_8_38","47","5","3","1","29","forced","NULL","6","NULL","actual_number: 7","3.62"
"2018_7_18_11_8_45","47","6","1","2","29","forced","NULL","6","NULL","actual_number: 7","3.88"
"2018_7_18_11_8_45","47","2","2","2","29","forced","NULL","6","NULL","actual_number: 7","6.19"
"2018_7_18_11_8_48","47","4","3","2","29","forced","NULL","6","NULL","actual_number: 7","5.54"
"2018_7_18_11_8_57","47","1","1","1","30","forced","NULL","5","NULL","actual_number: 7","2.8"
"2018_7_18_11_9_3","47","5","3","1","30","forced","NULL","6","NULL","actual_number: 7","2.74"
"2018_7_18_11_9_5","47","3","2","1","30","forced","NULL","6","NULL","actual_number: 7","4"
"2018_7_18_11_9_7","47","6","1","2","30","forced","NULL","5","NULL","actual_number: 7","2.25"
"2018_7_18_11_9_16","47","4","3","2","30","forced","NULL","4","NULL","actual_number: 7","5.65"
"2018_7_18_11_9_20","47","2","2","2","30","forced","NULL","6","NULL","actual_number: 7","5.15"
"2018_7_18_11_9_58","47","1","1","1","31","forced","NULL","5","NULL","actual_number: 7","5.44"
"2018_7_18_11_10_7","47","5","3","1","31","forced","NULL","6","NULL","actual_number: 7","4.44"
"2018_7_18_11_10_7","47","3","2","1","31","forced","NULL","6","NULL","actual_number: 7","3.24"
"2018_7_18_11_10_15","47","4","1","2","31","forced","NULL","4","NULL","actual_number: 7","5.15"
"2018_7_18_11_10_17","47","6","2","2","31","forced","NULL","6","NULL","actual_number: 7","2.08"
"2018_7_18_11_10_21","47","2","3","2","31","forced","NULL","2","NULL","actual_number: 7","2.87"
"2018_7_18_11_10_27","47","1","1","1","32","forced","NULL","6","NULL","actual_number: 7","2.56"
"2018_7_18_11_10_32","47","3","2","1","32","forced","NULL","6","NULL","actual_number: 7","2.52"
"2018_7_18_11_10_35","47","5","3","1","32","forced","NULL","5","NULL","actual_number: 7","2.14"
"2018_7_18_11_10_39","47","4","1","2","32","forced","NULL","3","NULL","actual_number: 7","6.13"
"2018_7_18_11_10_47","47","2","3","2","32","forced","NULL","1","NULL","actual_number: 7","5.65"
"2018_7_18_11_10_52","47","6","2","2","32","forced","NULL","6","NULL","actual_number: 7","9.59"
"2018_7_18_11_10_56","47","1","1","1","33","forced","NULL","4","NULL","actual_number: 7","3.45"
"2018_7_18_11_11_0","47","5","3","1","33","forced","NULL","1","NULL","actual_number: 7","1.82"
"2018_7_18_11_11_7","47","4","1","2","33","forced","NULL","1","NULL","actual_number: 7","5.02"
"2018_7_18_11_11_10","47","3","2","1","33","forced","NULL","6","NULL","actual_number: 7","2.64"
"2018_7_18_11_11_16","47","6","2","2","33","forced","NULL","6","NULL","actual_number: 7","1.74"
"2018_7_18_11_11_17","47","2","3","2","33","forced","NULL","3","NULL","actual_number: 7","6.42"
"2018_7_18_11_12_9","47","5","3","1","34","forced","NULL","6","NULL","actual_number: 7","4.97"
"2018_7_18_11_12_10","47","1","1","1","34","forced","NULL","3","NULL","actual_number: 7","6.26"
"2018_7_18_11_12_16","47","3","2","1","34","forced","NULL","6","NULL","actual_number: 7","2.47"
"2018_7_18_11_12_20","47","6","3","2","34","forced","NULL","6","NULL","actual_number: 7","5.67"
"2018_7_18_11_12_25","47","4","2","2","34","forced","NULL","1","NULL","actual_number: 7","4.77"
"2018_7_18_11_12_36","47","2","1","2","34","forced","NULL","3","NULL","actual_number: 7","3.99"
"2018_7_18_11_12_37","47","5","3","1","35","forced","NULL","6","NULL","actual_number: 7","4.65"
"2018_7_18_11_12_41","47","3","2","1","35","forced","NULL","6","NULL","actual_number: 7","2.65"
"2018_7_18_11_12_45","47","6","3","2","35","forced","NULL","6","NULL","actual_number: 7","2.03"
"2018_7_18_11_12_54","47","1","1","1","35","forced","NULL","6","NULL","actual_number: 7","2.38"
"2018_7_18_11_12_57","47","4","2","2","35","forced","NULL","1","NULL","actual_number: 7","5.07"
"2018_7_18_11_12_58","47","5","3","1","36","forced","NULL","6","NULL","actual_number: 7","3.86"
"2018_7_18_11_13_4","47","2","1","2","35","forced","NULL","6","NULL","actual_number: 7","5.1"
"2018_7_18_11_13_6","47","6","3","2","36","forced","NULL","6","NULL","actual_number: 7","2.07"
"2018_7_18_11_13_12","47","3","2","1","36","forced","NULL","1","NULL","actual_number: 7","2.89"
"2018_7_18_11_13_18","47","1","1","1","36","forced","NULL","5","NULL","actual_number: 7","2.25"
"2018_7_18_11_13_25","47","4","2","2","36","forced","NULL","4","NULL","actual_number: 7","6.08"
"2018_7_18_11_13_35","47","2","1","2","36","forced","NULL","5","NULL","actual_number: 7","5.82"
"2018_7_20_16_12_8","48","3","2","1","1","forced","NULL","6","NULL","actual_number: 7","5.5"
"2018_7_20_16_16_48","48","5","3","1","1","forced","NULL","5","NULL","actual_number: 7","6.92"
"2018_7_20_16_17_2","48","6","3","2","1","forced","NULL","2","NULL","actual_number: 7","5.42"
"2018_7_20_16_17_14","48","4","2","2","1","forced","NULL","6","NULL","actual_number: 7","8.26"
"2018_7_20_16_17_21","48","5","3","1","2","forced","NULL","6","NULL","actual_number: 7","3.23"
"2018_7_20_16_17_31","48","6","3","2","2","forced","NULL","2","NULL","actual_number: 7","4.02"
"2018_7_20_16_17_37","48","1","1","1","1","forced","NULL","1","NULL","actual_number: 7","13.53"
"2018_7_20_16_17_46","48","3","2","1","2","forced","NULL","6","NULL","actual_number: 7","5.01"
"2018_7_20_16_17_47","48","5","3","1","3","forced","NULL","5","NULL","actual_number: 7","2.66"
"2018_7_20_16_17_55","48","6","3","2","3","forced","NULL","1","NULL","actual_number: 7","4.33"
"2018_7_20_16_17_59","48","4","2","2","2","forced","NULL","3","NULL","actual_number: 7","7.67"
"2018_7_20_16_18_22","48","3","2","1","3","forced","NULL","6","NULL","actual_number: 7","3.73"
"2018_7_20_16_18_26","48","5","3","1","4","forced","NULL","2","NULL","actual_number: 7","3.07"
"2018_7_20_16_18_36","48","4","2","2","3","forced","NULL","1","NULL","actual_number: 7","6.7"
"2018_7_20_16_18_38","48","6","3","2","4","forced","NULL","1","NULL","actual_number: 7","4.53"
"2018_7_20_16_18_51","48","5","3","1","5","forced","NULL","3","NULL","actual_number: 7","3.11"
"2018_7_20_16_19_2","48","6","3","2","5","forced","NULL","6","NULL","actual_number: 7","4.04"
"2018_7_20_16_19_12","48","3","2","1","4","forced","NULL","6","NULL","actual_number: 7","2.78"
"2018_7_20_16_19_14","48","2","1","2","1","forced","NULL","1","NULL","actual_number: 7","10.14"
"2018_7_20_16_19_17","48","5","3","1","6","forced","NULL","6","NULL","actual_number: 7","2.61"
"2018_7_20_16_19_26","48","6","3","2","6","forced","NULL","3","NULL","actual_number: 7","4.8"
"2018_7_20_16_19_27","48","4","2","2","4","forced","NULL","6","NULL","actual_number: 7","8.45"
"2018_7_20_16_19_43","48","1","1","1","2","forced","NULL","1","NULL","actual_number: 7","8.2"
"2018_7_20_16_19_43","48","3","2","1","5","forced","NULL","6","NULL","actual_number: 7","1.86"
"2018_7_20_16_19_58","48","4","2","2","5","forced","NULL","5","NULL","actual_number: 7","6.72"
"2018_7_20_16_19_59","48","2","1","2","2","forced","NULL","6","NULL","actual_number: 7","7.45"
"2018_7_20_16_20_1","48","5","3","1","7","forced","NULL","5","NULL","actual_number: 7","2.99"
"2018_7_20_16_20_12","48","6","3","2","7","forced","NULL","6","NULL","actual_number: 7","4.11"
"2018_7_20_16_20_12","48","3","2","1","6","forced","NULL","1","NULL","actual_number: 7","2.49"
"2018_7_20_16_20_25","48","4","2","2","6","forced","NULL","1","NULL","actual_number: 7","6.72"
"2018_7_20_16_20_29","48","1","1","1","3","forced","NULL","4","NULL","actual_number: 7","9.46"
"2018_7_20_16_20_30","48","5","3","1","8","forced","NULL","6","NULL","actual_number: 7","3.38"
"2018_7_20_16_20_40","48","6","3","2","8","forced","NULL","4","NULL","actual_number: 7","4.67"
"2018_7_20_16_20_47","48","2","1","2","3","forced","NULL","5","NULL","actual_number: 7","7.12"
"2018_7_20_16_20_56","48","5","3","1","9","forced","NULL","6","NULL","actual_number: 7","2.42"
"2018_7_20_16_20_59","48","3","2","1","7","forced","NULL","6","NULL","actual_number: 7","2.8"
"2018_7_20_16_21_7","48","6","3","2","9","forced","NULL","5","NULL","actual_number: 7","4.27"
"2018_7_20_16_21_11","48","4","2","2","7","forced","NULL","2","NULL","actual_number: 7","7.24"
"2018_7_20_16_21_23","48","3","2","1","8","forced","NULL","6","NULL","actual_number: 7","1.66"
"2018_7_20_16_21_39","48","4","2","2","8","forced","NULL","5","NULL","actual_number: 7","7.52"
"2018_7_20_16_21_40","48","1","1","1","4","forced","NULL","2","NULL","actual_number: 7","8.2"
"2018_7_20_16_21_50","48","3","2","1","9","forced","NULL","6","NULL","actual_number: 7","1.42"
"2018_7_20_16_21_56","48","2","1","2","4","forced","NULL","1","NULL","actual_number: 7","7.02"
"2018_7_20_16_22_0","48","4","2","2","9","forced","NULL","3","NULL","actual_number: 7","6.07"
"2018_7_20_16_22_14","48","1","1","1","5","forced","NULL","6","NULL","actual_number: 7","5.72"
"2018_7_20_16_22_34","48","2","1","2","5","forced","NULL","2","NULL","actual_number: 7","9.49"
"2018_7_20_16_22_53","48","1","1","1","6","forced","NULL","2","NULL","actual_number: 7","6.69"
"2018_7_20_16_23_5","48","2","1","2","6","forced","NULL","4","NULL","actual_number: 7","5.9"
"2018_7_20_16_23_50","48","1","1","1","7","forced","NULL","6","NULL","actual_number: 7","8.8"
"2018_7_20_16_24_1","48","2","1","2","7","forced","NULL","3","NULL","actual_number: 7","6.31"
"2018_7_20_16_24_22","48","1","1","1","8","forced","NULL","3","NULL","actual_number: 7","6.77"
"2018_7_20_16_24_35","48","2","1","2","8","forced","NULL","1","NULL","actual_number: 7","7.04"
"2018_7_20_16_24_54","48","1","1","1","9","forced","NULL","3","NULL","actual_number: 7","5.17"
"2018_7_20_16_25_5","48","2","1","2","9","forced","NULL","5","NULL","actual_number: 7","6.43"
"2018_7_20_16_25_50","48","5","3","1","10","forced","NULL","6","NULL","actual_number: 7","4.52"
"2018_7_20_16_25_55","48","3","2","1","10","forced","NULL","6","NULL","actual_number: 7","5.38"
"2018_7_20_16_26_2","48","6","1","2","10","forced","NULL","3","NULL","actual_number: 7","5.86"
"2018_7_20_16_26_5","48","4","3","2","10","forced","NULL","5","NULL","actual_number: 7","6.43"
"2018_7_20_16_26_19","48","5","3","1","11","forced","NULL","6","NULL","actual_number: 7","2.94"
"2018_7_20_16_26_27","48","1","1","1","10","forced","NULL","3","NULL","actual_number: 7","7.55"
"2018_7_20_16_26_32","48","4","3","2","11","forced","NULL","4","NULL","actual_number: 7","7.47"
"2018_7_20_16_26_33","48","2","2","2","10","forced","NULL","5","NULL","actual_number: 7","9.15"
"2018_7_20_16_26_45","48","5","3","1","12","forced","NULL","6","NULL","actual_number: 7","3.36"
"2018_7_20_16_26_54","48","3","2","1","11","forced","NULL","6","NULL","actual_number: 7","1.59"
"2018_7_20_16_27_0","48","4","3","2","12","forced","NULL","1","NULL","actual_number: 7","8.14"
"2018_7_20_16_27_7","48","2","2","2","11","forced","NULL","1","NULL","actual_number: 7","6.58"
"2018_7_20_16_27_27","48","3","2","1","12","forced","NULL","6","NULL","actual_number: 7","1.92"
"2018_7_20_16_27_41","48","2","2","2","12","forced","NULL","4","NULL","actual_number: 7","7.38"
"2018_7_20_16_27_44","48","5","3","1","13","forced","NULL","4","NULL","actual_number: 7","3.5"
"2018_7_20_16_27_56","48","4","3","2","13","forced","NULL","4","NULL","actual_number: 7","6.23"
"2018_7_20_16_28_11","48","5","3","1","14","forced","NULL","5","NULL","actual_number: 7","2.95"
"2018_7_20_16_28_24","48","3","2","1","13","forced","NULL","6","NULL","actual_number: 7","1.53"
"2018_7_20_16_28_24","48","4","3","2","14","forced","NULL","2","NULL","actual_number: 7","8.96"
"2018_7_20_16_28_39","48","2","2","2","13","forced","NULL","3","NULL","actual_number: 7","7.34"
"2018_7_20_16_28_43","48","5","3","1","15","forced","NULL","6","NULL","actual_number: 7","3.28"
"2018_7_20_16_28_54","48","3","2","1","14","forced","NULL","6","NULL","actual_number: 7","1.37"
"2018_7_20_16_28_55","48","4","3","2","15","forced","NULL","6","NULL","actual_number: 7","7.68"
"2018_7_20_16_29_6","48","2","2","2","14","forced","NULL","2","NULL","actual_number: 7","3.39"
"2018_7_20_16_29_24","48","3","2","1","15","forced","NULL","6","NULL","actual_number: 7","1.71"
"2018_7_20_16_29_36","48","5","3","1","16","forced","NULL","3","NULL","actual_number: 7","3.43"
"2018_7_20_16_29_37","48","2","2","2","15","forced","NULL","4","NULL","actual_number: 7","7.02"
"2018_7_20_16_29_52","48","4","3","2","16","forced","NULL","5","NULL","actual_number: 7","9.27"
"2018_7_20_16_30_5","48","5","3","1","17","forced","NULL","4","NULL","actual_number: 7","2.08"
"2018_7_20_16_30_19","48","4","3","2","17","forced","NULL","1","NULL","actual_number: 7","7"
