group,subject,date,team,round,RT,Report,stage,ID.number,PlayerNo,Condition,HighEffort,LowEffort,Order,ShortPartnership,LongPartnership,Double,Age,Gender,H.Hexaco,E.Hexaco,X.Hexaco,A.Hexaco,C.Hexaco,O.Hexaco,SoMi,Study,Continent,ReportFirstMover,zcReportFirstMover,Effort,Partnership
17,4,2018_9_26_11_39_48,4,22,2.12,2,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,6,1.5083979328165373,Low Effort,Short Partnership
17,6,2018_9_26_11_40_0,5,22,4.82,4,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,2,-2.4916020671834627,Low Effort,Short Partnership
17,8,2018_9_26_11_40_12,1,23,1.36,3,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,3,-1.4916020671834627,Low Effort,Short Partnership
17,10,2018_9_26_11_40_30,2,23,3.45,3,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,2,-2.4916020671834627,Low Effort,Short Partnership
17,2,2018_9_26_11_40_30,3,23,7.12,6,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,1,-3.4916020671834627,Low Effort,Short Partnership
17,4,2018_9_26_11_40_9,4,23,1.68,1,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,5,0.5083979328165373,Low Effort,Short Partnership
17,6,2018_9_26_11_40_37,5,23,2.53,5,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,5,0.5083979328165373,Low Effort,Short Partnership
17,8,2018_9_26_11_40_41,1,24,5.81,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,1,-3.4916020671834627,Low Effort,Short Partnership
17,10,2018_9_26_11_40_59,2,24,4.3,1,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,4,-0.49160206718346267,Low Effort,Short Partnership
17,2,2018_9_26_11_41_2,3,24,9.23,1,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
17,4,2018_9_26_11_40_41,4,24,1.58,4,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,4,-0.49160206718346267,Low Effort,Short Partnership
17,6,2018_9_26_11_41_18,5,24,2.74,4,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,3,-1.4916020671834627,Low Effort,Short Partnership
17,6,2018_9_26_11_42_24,1,25,3.09,6,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,6,1.5083979328165373,Low Effort,Short Partnership
17,8,2018_9_26_11_42_19,2,25,1.37,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
17,10,2018_9_26_11_42_37,3,25,3.53,6,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,2,-2.4916020671834627,Low Effort,Short Partnership
17,2,2018_9_26_11_42_25,4,25,6.89,2,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,3,-1.4916020671834627,Low Effort,Short Partnership
17,4,2018_9_26_11_42_23,5,25,3.36,5,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,4,-0.49160206718346267,Low Effort,Short Partnership
17,6,2018_9_26_11_42_57,1,26,4.21,2,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,4,-0.49160206718346267,Low Effort,Short Partnership
17,8,2018_9_26_11_42_49,2,26,1.49,3,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,3,-1.4916020671834627,Low Effort,Short Partnership
17,10,2018_9_26_11_43_13,3,26,2.62,6,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,3,-1.4916020671834627,Low Effort,Short Partnership
17,2,2018_9_26_11_42_56,4,26,8.07,3,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
17,4,2018_9_26_11_42_58,5,26,3.67,1,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,5,0.5083979328165373,Low Effort,Short Partnership
17,6,2018_9_26_11_43_27,1,27,11.08,5,2,22687,Second Mover,Collaborative,0,1,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,1,-3.4916020671834627,Low Effort,Short Partnership
17,8,2018_9_26_11_43_30,2,27,8.47,6,2,20543,Second Mover,Collaborative,0,1,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,1,-3.4916020671834627,Low Effort,Short Partnership
17,10,2018_9_26_11_43_50,3,27,3.98,2,2,21661,Second Mover,Collaborative,0,1,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,4,-0.49160206718346267,Low Effort,Short Partnership
17,2,2018_9_26_11_43_39,4,27,10.73,6,2,22634,Second Mover,Collaborative,0,1,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,5,0.5083979328165373,Low Effort,Short Partnership
17,4,2018_9_26_11_43_41,5,27,3.42,3,2,18991,Second Mover,Collaborative,0,1,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,3,-1.4916020671834627,Low Effort,Short Partnership
17,4,2018_9_26_11_45_4,1,28,4.88,2,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,3,-1.4916020671834627,High Effort,Short Partnership
17,6,2018_9_26_11_45_16,2,28,3.75,2,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,1,-3.4916020671834627,High Effort,Short Partnership
17,8,2018_9_26_11_45_47,3,28,4.33,3,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,4,-0.49160206718346267,High Effort,Short Partnership
17,10,2018_9_26_11_45_19,4,28,6.5,6,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,2,2018_9_26_11_45_22,5,28,8.74,3,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,3,-1.4916020671834627,High Effort,Short Partnership
17,4,2018_9_26_11_45_30,1,29,6.41,1,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,1,-3.4916020671834627,High Effort,Short Partnership
17,6,2018_9_26_11_45_49,2,29,6.48,5,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,8,2018_9_26_11_46_30,3,29,1.32,4,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,10,2018_9_26_11_45_58,4,29,5.97,6,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,2,2018_9_26_11_45_59,5,29,5.89,6,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,4,-0.49160206718346267,High Effort,Short Partnership
17,4,2018_9_26_11_45_51,1,30,1.72,5,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,6,2018_9_26_11_46_27,2,30,6.07,5,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,2,-2.4916020671834627,High Effort,Short Partnership
17,8,2018_9_26_11_47_5,3,30,11.6,1,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,2,-2.4916020671834627,High Effort,Short Partnership
17,10,2018_9_26_11_46_31,4,30,7.76,6,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,1,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,6,1.5083979328165373,High Effort,Short Partnership
17,2,2018_9_26_11_46_36,5,30,7.52,5,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,3,-1.4916020671834627,High Effort,Short Partnership
17,2,2018_9_26_11_48_10,1,31,9.78,4,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,4,2018_9_26_11_48_3,2,31,4.5,2,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,2,-2.4916020671834627,High Effort,Short Partnership
17,6,2018_9_26_11_48_16,3,31,2.47,2,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,2,-2.4916020671834627,High Effort,Short Partnership
17,8,2018_9_26_11_48_20,4,31,6.46,3,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,10,2018_9_26_11_48_26,5,31,4.75,5,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,3,-1.4916020671834627,High Effort,Short Partnership
17,2,2018_9_26_11_48_45,1,32,11.82,4,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
17,4,2018_9_26_11_48_33,2,32,2.89,6,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,1,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,6,1.5083979328165373,High Effort,Short Partnership
17,6,2018_9_26_11_49_0,3,32,16.94,6,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,3,-1.4916020671834627,High Effort,Short Partnership
17,8,2018_9_26_11_48_48,4,32,1.39,1,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,10,2018_9_26_11_48_58,5,32,7.11,5,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,4,-0.49160206718346267,High Effort,Short Partnership
17,2,2018_9_26_11_49_16,1,33,6.68,5,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,1,-3.4916020671834627,High Effort,Short Partnership
17,4,2018_9_26_11_49_3,2,33,2,5,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,6,1.5083979328165373,High Effort,Short Partnership
17,6,2018_9_26_11_49_35,3,33,8.28,5,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,3,-1.4916020671834627,High Effort,Short Partnership
17,8,2018_9_26_11_49_17,4,33,5.16,5,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,1,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,10,2018_9_26_11_49_35,5,33,4.26,5,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,4,-0.49160206718346267,High Effort,Short Partnership
17,10,2018_9_26_11_51_6,1,34,5.35,4,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,2,2018_9_26_11_51_1,2,34,10.63,5,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,1,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,4,2018_9_26_11_50_54,3,34,1.85,6,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,6,2018_9_26_11_50_59,4,34,5.22,5,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,8,2018_9_26_11_50_57,5,34,5.19,6,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,1,-3.4916020671834627,High Effort,Short Partnership
17,10,2018_9_26_11_51_33,1,35,5.09,6,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,2,2018_9_26_11_51_33,2,35,4.96,6,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,1,-3.4916020671834627,High Effort,Short Partnership
17,4,2018_9_26_11_51_23,3,35,1.92,6,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,6,2018_9_26_11_51_36,4,35,8.69,5,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,1,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,8,2018_9_26_11_51_30,5,35,1.17,5,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,1,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,10,2018_9_26_11_52_2,1,36,4.03,4,2,21661,Second Mover,Collaborative,1,0,Mirror,1,0,0,20,1,2.8,4.8,3.5,3.2,3,4.1,2.6666666666666665,Business,Europe,5,0.5083979328165373,High Effort,Short Partnership
17,2,2018_9_26_11_52_4,2,36,6.91,2,2,22634,Second Mover,Collaborative,1,0,Mirror,1,0,0,24,0,4.3,3.7,4.2,3.7,3.6,5.3,3,Business,Asia,6,1.5083979328165373,High Effort,Short Partnership
17,4,2018_9_26_11_51_54,3,36,2.11,3,2,18991,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4.3,4.2,4.8,4.6,5,5.1,2.5,Economics,Europe,2,-2.4916020671834627,High Effort,Short Partnership
17,6,2018_9_26_11_52_5,4,36,6.08,3,2,22687,Second Mover,Collaborative,1,0,Mirror,1,0,0,22,1,3.8,4.8,4.2,4.4,3.9,4.2,2.6666666666666665,Science,Asia,5,0.5083979328165373,High Effort,Short Partnership
17,8,2018_9_26_11_52_10,5,36,4.88,5,2,20543,Second Mover,Collaborative,1,0,Mirror,1,0,0,21,1,4,4.1,4.5,4.3,4.6,4.8,2.75,Science,Asia,2,-2.4916020671834627,High Effort,Short Partnership
18,2,2018_9_26_14_19_53,1,1,6.26,4,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
18,4,2018_9_26_14_21_18,2,1,7.59,6,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,5,0.5083979328165373,Low Effort,Long Partnership
18,6,2018_9_26_14_18_36,3,1,4.57,5,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,5,0.5083979328165373,Low Effort,Long Partnership
18,2,2018_9_26_14_20_30,1,2,8.73,3,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
18,4,2018_9_26_14_21_52,2,2,8.6,6,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,1,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,6,1.5083979328165373,Low Effort,Long Partnership
18,6,2018_9_26_14_19_4,3,2,3.25,3,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,6,1.5083979328165373,Low Effort,Long Partnership
18,2,2018_9_26_14_21_4,1,3,2.95,1,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,6,1.5083979328165373,Low Effort,Long Partnership
18,4,2018_9_26_14_22_20,2,3,7.58,1,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,1,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,1,-3.4916020671834627,Low Effort,Long Partnership
18,6,2018_9_26_14_19_31,3,3,3.58,6,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,5,0.5083979328165373,Low Effort,Long Partnership
18,2,2018_9_26_14_21_59,1,4,3.55,6,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
18,4,2018_9_26_14_23_10,2,4,9.66,4,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,3,-1.4916020671834627,Low Effort,Long Partnership
18,6,2018_9_26_14_20_23,3,4,2.73,4,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,6,1.5083979328165373,Low Effort,Long Partnership
18,2,2018_9_26_14_22_24,1,5,4.01,2,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,3,-1.4916020671834627,Low Effort,Long Partnership
18,4,2018_9_26_14_23_40,2,5,8.63,1,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,1,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,1,-3.4916020671834627,Low Effort,Long Partnership
18,6,2018_9_26_14_20_50,3,5,2.3,5,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,5,0.5083979328165373,Low Effort,Long Partnership
18,2,2018_9_26_14_22_49,1,6,2.83,1,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,4,-0.49160206718346267,Low Effort,Long Partnership
18,4,2018_9_26_14_24_5,2,6,5.87,6,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,2,-2.4916020671834627,Low Effort,Long Partnership
18,6,2018_9_26_14_21_12,3,6,1.88,4,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,5,0.5083979328165373,Low Effort,Long Partnership
18,2,2018_9_26_14_23_38,1,7,3.93,3,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
18,4,2018_9_26_14_24_57,2,7,4.85,4,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,2,-2.4916020671834627,Low Effort,Long Partnership
18,6,2018_9_26_14_22_2,3,7,2.15,6,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,4,-0.49160206718346267,Low Effort,Long Partnership
18,2,2018_9_26_14_24_3,1,8,2.64,1,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,2,-2.4916020671834627,Low Effort,Long Partnership
18,4,2018_9_26_14_25_21,2,8,3.03,2,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,4,-0.49160206718346267,Low Effort,Long Partnership
18,6,2018_9_26_14_22_24,3,8,2.46,2,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,5,0.5083979328165373,Low Effort,Long Partnership
18,2,2018_9_26_14_24_32,1,9,4.18,4,2,22034,Second Mover,Collaborative,0,1,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,5,0.5083979328165373,Low Effort,Long Partnership
18,4,2018_9_26_14_25_44,2,9,4.64,1,2,22655,Second Mover,Collaborative,0,1,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,6,1.5083979328165373,Low Effort,Long Partnership
18,6,2018_9_26_14_22_52,3,9,8.41,6,2,20629,Second Mover,Collaborative,0,1,Mirror,0,1,1,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,6,1.5083979328165373,Low Effort,Long Partnership
18,6,2018_9_26_14_26_40,1,10,2.33,4,2,20629,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,2,-2.4916020671834627,High Effort,Long Partnership
18,2,2018_9_26_14_27_13,2,10,3.57,5,2,22034,Second Mover,Collaborative,1,0,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
18,4,2018_9_26_14_27_16,3,10,9.25,2,2,22655,Second Mover,Collaborative,1,0,Mirror,0,1,1,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,2,-2.4916020671834627,High Effort,Long Partnership
18,6,2018_9_26_14_27_9,1,11,5.74,5,2,20629,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,6,1.5083979328165373,High Effort,Long Partnership
18,2,2018_9_26_14_27_39,2,11,3.22,5,2,22034,Second Mover,Collaborative,1,0,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,6,1.5083979328165373,High Effort,Long Partnership
18,4,2018_9_26_14_27_51,3,11,8.43,1,2,22655,Second Mover,Collaborative,1,0,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,4,-0.49160206718346267,High Effort,Long Partnership
18,6,2018_9_26_14_27_32,1,12,3.65,6,2,20629,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,3,-1.4916020671834627,High Effort,Long Partnership
18,2,2018_9_26_14_28_3,2,12,3.53,6,2,22034,Second Mover,Collaborative,1,0,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,4,-0.49160206718346267,High Effort,Long Partnership
18,4,2018_9_26_14_28_24,3,12,9.11,4,2,22655,Second Mover,Collaborative,1,0,Mirror,0,1,1,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,4,-0.49160206718346267,High Effort,Long Partnership
18,6,2018_9_26_14_28_28,1,13,1.81,3,2,20629,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,5,0.5083979328165373,High Effort,Long Partnership
18,2,2018_9_26_14_28_56,2,13,3.4,6,2,22034,Second Mover,Collaborative,1,0,Mirror,0,1,0,39,0,4.5,5.6,4,4.7,3.8,3.2,2.75,Other,Asia,1,-3.4916020671834627,High Effort,Long Partnership
18,4,2018_9_26_14_29_24,3,13,8.53,5,2,22655,Second Mover,Collaborative,1,0,Mirror,0,1,0,22,1,2.8,3.8,3.4,3.9,3.6,3.6,2.75,Natural Sciences,Europe,6,1.5083979328165373,High Effort,Long Partnership
18,6,2018_9_26_14_29_0,1,14,2.31,5,2,20629,Second Mover,Collaborative,1,0,Mirror,0,1,0,21,0,3,5.5,4.5,3.3,4.4,4.8,2.5833333333333335,Humanities,Europe,1,-3.4916020671834627,High Effort,Long Partnership
